elapsed_seconds,memory_mib
1195,36742
1196,36742
1197,36742
1198,36742
1200,36750
1201,34525
1202,28160
1203,25422
1204,23139
1205,23139
1206,18742
1207,16060
1208,13803
1210,4707
1211,2336
1212,2330
1213,7
1214,4
1215,4
1216,4
1217,4
1218,4
1219,4
1220,4
1221,4
1223,4
1224,4
1225,4
1226,4
1227,4
1228,4
1229,4
1230,4
1231,4
1232,4
1234,4
1235,4
1236,4
1237,4
1238,4
1239,4
1240,4
1241,4
1242,4
1243,4
1244,4
1246,4
1247,129
1249,4234
1250,4
1252,280
1254,6880
1255,6880
1256,6880
1257,6880
1258,6880
1259,6880
1260,6880
1261,6880
1262,6880
1263,6880
1264,6880
1265,6880
1267,6880
1268,6880
1269,6880
1270,6880
1271,6880
1272,6880
1273,6880
1274,6880
1275,6880
1276,6880
1277,6880
1279,6880
1280,6880
1281,6880
1282,6880
1283,6880
1284,6880
1285,6880
1286,6880
1287,6880
1288,6886
1289,6912
1291,6912
1292,6912
1293,6912
1294,6912
1295,6912
1296,6912
1297,6912
1298,12488
1300,19942
1301,23226
1302,25646
1303,26762
1304,27086
1305,27732
1307,27848
1308,28016
1309,28254
1310,28406
1311,28864
1313,28912
1314,29294
1315,29472
1316,29552
1317,29564
1319,29596
1320,29622
1321,29646
1322,29686
1324,29686
1325,29724
1326,29788
1327,29810
1328,29850
1330,29962
1331,30034
1332,30196
1333,30268
1334,30308
1335,30308
1336,30308
1338,30308
1339,30312
1340,30360
1341,30360
1342,30404
1344,30730
1345,30730
1346,30988
1347,31294
1348,31346
1350,31346
1351,31378
1352,31454
1353,31796
1354,31804
1356,32084
1357,32104
1358,32428
1359,32768
1361,32790
1362,32790
1363,32792
1364,33134
1365,33146
1366,33470
1368,33764
1369,34072
1370,34072
1371,34072
1372,34072
1373,34072
1374,34072
1375,34076
1377,34076
1378,34082
1379,34082
1380,34082
1381,34082
1383,34114
1384,34182
1385,34438
1386,34474
1388,34506
1389,34508
1390,34508
1391,34548
1393,34616
1394,34648
1395,34684
1396,34684
1397,34702
1398,34702
1400,34706
1401,34706
1402,34734
1403,34886
1404,34918
1405,34934
1407,34934
1408,34934
1409,34934
1410,34934
1411,34966
1412,34966
1413,34966
1415,34966
1416,34982
1417,34982
1418,35004
1419,35004
1421,35262
1422,35278
1423,35282
1424,35282
1425,35284
1427,35284
1428,35292
1429,35308
1430,35310
1431,35310
1433,35310
1434,35310
1435,35310
1436,35310
1437,35322
1439,35352
1440,35352
1441,35352
1442,35352
1443,35352
1444,35352
1445,35384
1447,35384
1448,35384
1449,35384
1450,35384
1451,35384
1452,35384
1453,35384
1455,35384
1456,35408
1457,35408
1458,35416
1460,35416
1461,35448
1462,35448
1463,35448
1464,35448
1466,35464
1467,35496
1468,35496
1469,35528
1471,35560
1472,35560
1473,35560
1474,35592
1475,35592
1477,35598
1478,35598
1479,35598
1480,35598
1481,35598
1482,35630
1483,35630
1484,35662
1486,35662
1487,35706
1488,35706
1489,35706
1490,35706
1491,35706
1493,35742
1494,35742
1495,35742
1496,35742
1497,35742
1499,35742
1500,35758
1501,35762
1502,35762
1504,35762
1505,35798
1506,35798
1507,35798
1508,35798
1510,35798
1511,35798
1512,35798
1513,35798
1515,35806
1516,35806
1517,35814
1518,35830
1519,35830
1520,35830
1522,35830
1523,35830
1524,35830
1525,35854
1526,35862
1527,35862
1528,35866
1530,35898
1531,35898
1532,35898
1533,35898
1534,35898
1536,35898
1537,35898
1538,35898
1539,35898
1540,35898
1542,35906
1543,35906
1544,35922
1545,35922
1546,35922
1548,35922
1549,35922
1550,35930
1551,35930
1553,35930
1554,35930
1555,35930
1556,35930
1557,35930
1558,35930
1560,35930
1561,35930
1562,35930
1563,35950
1564,35954
1565,35954
1567,35954
1568,35954
1569,35958
1570,35958
1571,35966
1572,35966
1574,36226
1575,36226
1576,36226
1577,36290
1578,36290
1580,36290
1581,36298
1582,36306
1583,36306
1584,36306
1586,36306
1587,36306
1588,36306
1589,36306
1591,36306
1592,36306
1593,36306
1594,36306
1595,36306
1596,36306
1597,36306
1598,36322
1600,36322
1601,36338
1602,36370
1603,36370
1604,36370
1606,36370
1607,36370
1608,36370
1609,36370
1610,36370
1611,36370
1613,36370
1614,36370
1615,36402
1616,36402
1617,36402
1619,36402
1620,36402
1621,36402
1622,36402
1624,36402
1625,36450
1626,36450
1627,36450
1628,36450
1630,36450
1631,36450
1632,36450
1633,36450
1634,36450
1635,36450
1636,36450
1637,36450
1639,36450
1640,36450
1641,36450
1642,36450
1643,36450
1645,36450
1646,36450
1647,36450
1648,36450
1649,36450
1651,36450
1652,36450
1653,36450
1654,36450
1655,36450
1657,36458
1658,36458
1659,36458
1660,36458
1661,36458
1663,36458
1664,36458
1665,34265
1666,28032
1667,25246
1668,20749
1669,9029
1670,9029
1671,4527
1672,4527
1674,4524
1675,4524
1676,2249
1677,7
1678,7
1679,4
1680,4
1681,4
1682,4
1683,4
1684,4
1686,4
1687,4
1688,4
1689,4
1690,4
1691,4
1692,4
1693,4
1694,4
1695,4
1696,4
1698,4
1699,4
1700,4
1701,4
1702,4
1703,4
1704,4
1705,4
1706,4
1707,4
1708,4
1710,4
1711,4
1712,102
1714,4950
1715,4
1717,268
1718,5678
1719,6880
1720,6880
1721,6880
1723,6880
1724,6880
1725,6880
1726,6880
1727,6880
1728,6880
1729,6880
1730,6880
1731,6880
1732,6880
1733,6880
1734,6880
1736,6880
1737,6880
1738,6880
1739,6880
1740,6880
1741,6880
1742,6880
1743,6880
1744,6880
1745,6880
1746,6880
1748,6880
1749,6880
1750,6880
1751,6880
1752,6884
1753,6898
1754,6912
1755,6912
1756,6912
1757,6912
1758,6912
1760,6912
1761,6912
1762,11234
1763,19476
1764,22800
1765,25408
1766,26808
1768,27196
1769,27584
1770,27826
1771,28300
1773,29116
1774,29156
1775,29240
1776,29350
1777,29672
1779,29708
1780,29724
1781,29780
1782,30162
1783,30436
1785,30478
1786,30498
1787,30564
1788,30564
1789,30624
1791,30720
1792,30788
1793,30850
1794,30954
1795,30986
1797,31038
1798,31090
1799,31122
1800,31650
1801,31650
1802,31666
1803,31690
1804,31690
1806,31698
1807,31714
1808,31770
1809,31774
1811,31918
1812,31954
1813,32214
1814,32298
1815,32304
1817,32382
1818,32670
1819,33004
1820,33352
1821,33356
1823,33356
1824,33396
1825,33400
1826,33452
1827,33452
1829,33708
1830,33712
1831,33754
1832,34080
1833,34404
1834,34404
1835,34404
1836,34404
1838,34404
1839,34472
1840,34540
1841,34574
1842,34596
1843,34600
1845,34600
1846,34600
1847,34600
1848,34600
1849,34664
1851,34664
1852,34664
1853,34732
1854,34768
1856,34768
1857,34836
1858,34836
1859,34884
1860,34916
1862,34916
1863,34916
1864,34916
1865,34932
1866,34932
1868,35232
1869,35296
1870,35296
1871,35296
1872,35296
1873,35296
1874,35296
1875,35312
1877,35336
1878,35352
1879,35356
1880,35356
1881,35356
1883,35356
1884,35360
1885,35370
1886,35370
1887,35370
1889,35370
1890,35370
1891,35370
1892,35452
1893,35452
1895,35452
1896,35456
1897,35456
1898,35472
1899,35488
1901,35488
1902,35520
1903,35520
1904,35552
1905,35556
1906,35556
1907,35596
1909,35596
1910,35596
1911,35632
1912,35632
1913,35632
1914,35632
1915,35636
1917,35636
1918,35636
1919,35638
1920,35638
1921,35638
1923,35638
1924,35642
1925,35658
1926,35658
1927,35658
1929,35674
1930,35674
1931,35674
1932,35766
1933,35766
1935,35766
1936,35786
1937,35786
1938,35794
1940,35794
1941,35794
1942,35794
1943,35794
1944,35794
1945,35796
1946,35796
1947,35796
1949,35796
1950,35796
1951,35796
1952,35796
1953,35796
1954,35796
1956,35804
1957,35804
1958,35852
1959,35852
1960,35852
1961,35852
1962,35852
1964,35884
1965,35884
1966,35888
1967,35888
1969,35888
1970,35896
1971,35896
1972,35896
1973,35912
1975,35920
1976,35920
1977,35920
1978,35936
1979,35952
1981,35960
1982,35968
1983,35968
1984,35968
1985,35968
1986,35968
1987,35968
1988,35968
1990,35968
1991,35976
1992,35980
1993,35980
1994,35980
1995,35980
1997,36276
1998,36276
1999,36276
2000,36276
2001,36276
2003,36276
2004,36276
2005,36276
2006,36276
2007,36276
2008,36276
2010,36276
2011,36276
2012,36276
2013,36276
2015,36276
2016,36276
2017,36276
2018,36276
2019,36276
2020,36276
2021,36276
2023,36276
2024,36276
2025,36276
2026,36276
2027,36276
2028,36276
2030,36276
2031,36276
2032,36276
2033,36276
2034,36276
2035,36276
2037,36276
2038,36276
2039,36276
2040,36276
2042,36284
2043,36284
2044,36284
2045,36284
2046,36284
2047,36284
2049,36284
2050,36284
2051,36284
2052,36284
2053,36284
2055,36284
2056,36284
2057,36284
2058,36284
2059,36284
2060,36284
2061,36284
2062,36316
2064,36348
2065,36348
2066,36348
2067,36348
2068,36348
2070,36348
2071,36348
2072,36348
2073,36348
2074,36348
2076,36348
2077,36348
2078,36348
2079,36348
2080,36348
2082,36348
2083,36348
2084,36348
2085,36348
2086,36348
2087,36396
2089,36396
2090,36396
2091,36428
2092,36428
2093,36468
2094,36468
2095,36468
2097,36468
2098,36468
2099,36468
2100,36468
2101,36468
2102,36468
2103,36468
2105,36468
2106,36468
2107,36468
2108,36468
2109,36468
2111,36472
2112,36480
2113,36480
2114,36480
2116,36496
2117,36512
2118,36512
2119,36512
2120,36528
2122,36528
2123,36528
2124,36528
2125,36528
2126,34285
2127,32016
2128,25197
2129,22916
2130,22916
2132,14150
2133,11424
2134,11424
2135,4563
2136,4563
2137,4560
2138,4560
2139,4560
2140,4560
2141,4068
2142,2305
2144,7
2145,7
2146,4
